54790KHWV HWV20110120003511501/20/11 00:35:31  5-MIN KHWV 200535Z AUTO 31009KT 10SM FEW022 OVC090 01/M01 A2990 100 85 -1500 330/09 RMK AO2 TSNO
54790KHWV HWV20110120004011501/20/11 00:40:31  5-MIN KHWV 200540Z AUTO 32008KT 10SM FEW022 OVC090 01/M01 A2990 100 85 -1500 330/08 RMK AO2 TSNO
54790KHWV HWV20110120004511501/20/11 00:45:31  5-MIN KHWV 200545Z AUTO 30009KT 10SM SCT022 OVC090 01/M01 A2990 100 85 -1500 320/09 RMK AO2 TSNO
54790KHWV HWV20110120005012201/20/11 00:50:31  5-MIN KHWV 200550Z AUTO 31008KT 10SM FEW017 BKN022 OVC090 01/M01 A2990 100 85 -1500 330/08 RMK AO2 TSNO
54790KHWV HWV20110120005515701/20/11 00:55:31  5-MIN KHWV 200555Z AUTO 32009KT 10SM SCT018 BKN023 OVC090 01/M01 A2990 100 85 -1500 330/09 RMK AO2 SLP126 T00111011 10028 20011 53018 TSNO
54790KHWV HWV20110120010011501/20/11 01:00:31  5-MIN KHWV 200600Z AUTO 31008KT 10SM BKN021 OVC090 01/M01 A2991 100 85 -1500 320/08 RMK AO2 TSNO
54790KHWV HWV20110120010512201/20/11 01:05:31  5-MIN KHWV 200605Z AUTO 32007KT 10SM SCT018 BKN023 OVC090 01/M01 A2991 100 85 -1500 340/07 RMK AO2 TSNO
54790KHWV HWV20110120011011401/20/11 01:10:31  5-MIN KHWV 200610Z AUTO 32011KT 10SM SCT018 OVC023 01/M01 A2991 90 85 -1500 330/11 RMK AO2 TSNO
54790KHWV HWV20110120011511401/20/11 01:15:31  5-MIN KHWV 200615Z AUTO 31010KT 10SM FEW017 OVC021 01/M02 A2992 90 82 -1500 330/10 RMK AO2 TSNO
54790KHWV HWV20110120012011401/20/11 01:20:31  5-MIN KHWV 200620Z AUTO 31007KT 10SM FEW017 OVC021 01/M02 A2992 90 82 -1500 320/07 RMK AO2 TSNO
54790KHWV HWV20110120012510701/20/11 01:25:31  5-MIN KHWV 200625Z AUTO 30007KT 10SM OVC021 01/M02 A2992 90 82 -1500 320/07 RMK AO2 TSNO
54790KHWV HWV20110120013010701/20/11 01:30:31  5-MIN KHWV 200630Z AUTO 31007KT 10SM OVC021 01/M02 A2992 90 82 -1500 320/07 RMK AO2 TSNO
54790KHWV HWV20110120013510701/20/11 01:35:31  5-MIN KHWV 200635Z AUTO 30009KT 10SM OVC021 01/M02 A2992 80 82 -1500 320/09 RMK AO2 TSNO
54790KHWV HWV20110120014010701/20/11 01:40:31  5-MIN KHWV 200640Z AUTO 31008KT 10SM OVC021 01/M02 A2992 80 82 -1500 320/08 RMK AO2 TSNO
54790KHWV HWV20110120014510701/20/11 01:45:31  5-MIN KHWV 200645Z AUTO 31006KT 10SM OVC019 01/M02 A2993 80 82 -1500 320/06 RMK AO2 TSNO
54790KHWV HWV20110120015012401/20/11 01:50:31  5-MIN KHWV 200650Z AUTO 32007KT 10SM OVC019 01/M02 A2993 80 82 -1500 330/07 RMK AO2 SLP134 T00111017 TSNO
54790KHWV HWV20110120015512401/20/11 01:55:31  5-MIN KHWV 200655Z AUTO 31008KT 10SM OVC019 01/M02 A2993 70 82 -1500 320/08 RMK AO2 SLP135 T00111017 TSNO
54790KHWV HWV20110120020010701/20/11 02:00:31  5-MIN KHWV 200700Z AUTO 31007KT 10SM OVC019 01/M02 A2993 70 78 -1500 330/07 RMK AO2 TSNO
54790KHWV HWV20110120020510701/20/11 02:05:31  5-MIN KHWV 200705Z AUTO 32008KT 10SM OVC019 01/M02 A2994 70 82 -1600 330/08 RMK AO2 TSNO
54790KHWV HWV20110120021011401/20/11 02:10:31  5-MIN KHWV 200710Z AUTO 31008KT 10SM BKN019 OVC085 01/M02 A2993 70 82 -1600 330/08 RMK AO2 TSNO
54790KHWV HWV20110120021511401/20/11 02:15:31  5-MIN KHWV 200715Z AUTO 32008KT 10SM BKN019 OVC085 01/M02 A2994 70 85 -1600 340/08 RMK AO2 TSNO
54790KHWV HWV20110120022011401/20/11 02:20:31  5-MIN KHWV 200720Z AUTO 32008KT 10SM BKN019 OVC085 01/M02 A2994 60 82 -1600 340/08 RMK AO2 TSNO
54790KHWV HWV20110120022511401/20/11 02:25:31  5-MIN KHWV 200725Z AUTO 31007KT 10SM BKN019 OVC085 01/M02 A2995 60 82 -1600 330/07 RMK AO2 TSNO
54790KHWV HWV20110120023011401/20/11 02:30:31  5-MIN KHWV 200730Z AUTO 31009KT 10SM SCT019 OVC085 01/M02 A2995 60 82 -1600 330/09 RMK AO2 TSNO
54790KHWV HWV20110120023511401/20/11 02:35:31  5-MIN KHWV 200735Z AUTO 32007KT 10SM SCT019 OVC085 01/M02 A2994 60 82 -1600 330/07 RMK AO2 TSNO
54790KHWV HWV20110120024011401/20/11 02:40:31  5-MIN KHWV 200740Z AUTO 31007KT 10SM FEW019 BKN085 01/M03 A2995 60 78 -1600 330/07 RMK AO2 TSNO
54790KHWV HWV20110120024511401/20/11 02:45:31  5-MIN KHWV 200745Z AUTO 31008KT 10SM FEW019 BKN085 00/M03 A2995 60 81 -1700 330/08 RMK AO2 TSNO
54790KHWV HWV20110120025013101/20/11 02:50:31  5-MIN KHWV 200750Z AUTO 31008KT 10SM FEW021 BKN085 00/M03 A2995 60 81 -1700 330/08 RMK AO2 SLP142 T00001028 TSNO
54790KHWV HWV20110120025513101/20/11 02:55:31  5-MIN KHWV 200755Z AUTO 31007KT 10SM FEW021 BKN085 00/M03 A2995 50 81 -1700 330/07 RMK AO2 SLP143 T00001028 TSNO
54790KHWV HWV20110120030011401/20/11 03:00:31  5-MIN KHWV 200800Z AUTO 31007KT 10SM FEW021 SCT085 00/M03 A2995 50 81 -1700 320/07 RMK AO2 TSNO
54790KHWV HWV20110120030510701/20/11 03:05:31  5-MIN KHWV 200805Z AUTO 31006KT 10SM FEW021 00/M03 A2996 50 81 -1700 320/06 RMK AO2 TSNO
54790KHWV HWV20110120031010701/20/11 03:10:31  5-MIN KHWV 200810Z AUTO 31007KT 10SM FEW021 00/M03 A2996 50 81 -1700 320/07 RMK AO2 TSNO
54790KHWV HWV20110120031510701/20/11 03:15:31  5-MIN KHWV 200815Z AUTO 30007KT 10SM FEW021 00/M03 A2996 50 81 -1700 320/07 RMK AO2 TSNO
54790KHWV HWV20110120032010401/20/11 03:20:31  5-MIN KHWV 200820Z AUTO 31007KT 10SM CLR 00/M03 A2996 50 78 -1700 320/07 RMK AO2 TSNO
54790KHWV HWV20110120032510401/20/11 03:25:31  5-MIN KHWV 200825Z AUTO 32006KT 10SM CLR 00/M03 A2996 50 78 -1700 330/06 RMK AO2 TSNO
54790KHWV HWV20110120033010501/20/11 03:30:31  5-MIN KHWV 200830Z AUTO 31007KT 10SM CLR M01/M03 A2996 50 81 -1800 320/07 RMK AO2 TSNO
54790KHWV HWV20110120033510701/20/11 03:35:31  5-MIN KHWV 200835Z AUTO 32007KT 10SM FEW021 00/M03 A2996 40 78 -1700 330/07 RMK AO2 TSNO
54790KHWV HWV20110120034010701/20/11 03:40:31  5-MIN KHWV 200840Z AUTO 31008KT 10SM FEW021 00/M04 A2996 50 75 -1700 330/08 RMK AO2 TSNO
54790KHWV HWV20110120034510401/20/11 03:45:31  5-MIN KHWV 200845Z AUTO 31007KT 10SM CLR 00/M04 A2996 40 75 -1700 330/07 RMK AO2 TSNO
54790KHWV HWV20110120035013101/20/11 03:50:31  5-MIN KHWV 200850Z AUTO 31009KT 10SM FEW075 M01/M04 A2997 40 78 -1800 330/09 RMK AO2 SLP148 T10061039 53010 TSNO
54790KHWV HWV20110120035513101/20/11 03:55:31  5-MIN KHWV 200855Z AUTO 31007KT 10SM SCT075 M01/M04 A2997 40 78 -1800 320/07 RMK AO2 SLP150 T10061039 53010 TSNO
54790KHWV HWV20110120040010701/20/11 04:00:31  5-MIN KHWV 200900Z AUTO 31007KT 10SM BKN075 00/M04 A2997 30 75 -1700 330/07 RMK AO2 TSNO
54790KHWV HWV20110120040510701/20/11 04:05:31  5-MIN KHWV 200905Z AUTO 32008KT 10SM BKN075 00/M04 A2998 30 75 -1700 340/08 RMK AO2 TSNO
54790KHWV HWV20110120041010701/20/11 04:10:31  5-MIN KHWV 200910Z AUTO 32007KT 10SM BKN075 00/M04 A2998 30 72 -1700 330/07 RMK AO2 TSNO
54790KHWV HWV20110120041510701/20/11 04:15:31  5-MIN KHWV 200915Z AUTO 31006KT 10SM BKN075 00/M04 A2998 30 72 -1700 330/06 RMK AO2 TSNO
54790KHWV HWV20110120042010801/20/11 04:20:31  5-MIN KHWV 200920Z AUTO 32008KT 10SM BKN075 M01/M04 A2998 30 75 -1800 330/08 RMK AO2 TSNO
54790KHWV HWV20110120042510701/20/11 04:25:31  5-MIN KHWV 200925Z AUTO 32007KT 10SM SCT075 00/M04 A2998 30 72 -1700 330/07 RMK AO2 TSNO
54790KHWV HWV20110120043010801/20/11 04:30:31  5-MIN KHWV 200930Z AUTO 31007KT 10SM SCT075 M01/M04 A2998 20 75 -1800 330/07 RMK AO2 TSNO
54790KHWV HWV20110120043510801/20/11 04:35:31  5-MIN KHWV 200935Z AUTO 32007KT 10SM FEW075 M01/M04 A2998 30 75 -1800 330/07 RMK AO2 TSNO
54790KHWV HWV20110120044010801/20/11 04:40:31  5-MIN KHWV 200940Z AUTO 33008KT 10SM FEW075 M01/M04 A2998 30 75 -1800 340/08 RMK AO2 TSNO
54790KHWV HWV20110120044510501/20/11 04:45:31  5-MIN KHWV 200945Z AUTO 33010KT 10SM CLR M01/M04 A2998 30 75 -1800 340/10 RMK AO2 TSNO
54790KHWV HWV20110120045012201/20/11 04:50:31  5-MIN KHWV 200950Z AUTO 32010KT 10SM CLR M01/M04 A2999 20 75 -1800 330/10 RMK AO2 SLP155 T10061044 TSNO
54790KHWV HWV20110120045512201/20/11 04:55:31  5-MIN KHWV 200955Z AUTO 32011KT 10SM CLR M01/M05 A2999 20 72 -1800 330/11 RMK AO2 SLP155 T10061050 TSNO
54790KHWV HWV20110120050010501/20/11 05:00:31  5-MIN KHWV 201000Z AUTO 33009KT 10SM CLR M01/M05 A2999 20 72 -1800 340/09 RMK AO2 TSNO
54790KHWV HWV20110120050510501/20/11 05:05:31  5-MIN KHWV 201005Z AUTO 33010KT 10SM CLR M01/M05 A2999 20 72 -1800 340/10 RMK AO2 TSNO
54790KHWV HWV20110120051010501/20/11 05:10:31  5-MIN KHWV 201010Z AUTO 33011KT 10SM CLR M01/M05 A2998 20 72 -1800 350/11 RMK AO2 TSNO
54790KHWV HWV20110120051510501/20/11 05:15:31  5-MIN KHWV 201015Z AUTO 33009KT 10SM CLR M01/M05 A2999 20 72 -1800 340/09 RMK AO2 TSNO
54790KHWV HWV20110120052010501/20/11 05:20:31  5-MIN KHWV 201020Z AUTO 33007KT 10SM CLR M01/M05 A2999 20 72 -1800 340/07 RMK AO2 TSNO
54790KHWV HWV20110120052510501/20/11 05:25:31  5-MIN KHWV 201025Z AUTO 33006KT 10SM CLR M01/M05 A2999 20 75 -1900 340/06 RMK AO2 TSNO
54790KHWV HWV20110120053010501/20/11 05:30:31  5-MIN KHWV 201030Z AUTO 32006KT 10SM CLR M01/M05 A2999 20 72 -1800 330/06 RMK AO2 TSNO
54790KHWV HWV20110120053510501/20/11 05:35:31  5-MIN KHWV 201035Z AUTO 32006KT 10SM CLR M01/M05 A2999 20 75 -1900 340/06 RMK AO2 TSNO
54790KHWV HWV20110120054010501/20/11 05:40:31  5-MIN KHWV 201040Z AUTO 33006KT 10SM CLR M01/M05 A2999 20 75 -1900 350/06 RMK AO2 TSNO
54790KHWV HWV20110120054510501/20/11 05:45:31  5-MIN KHWV 201045Z AUTO 33006KT 10SM CLR M01/M05 A3000 10 75 -1900 350/06 RMK AO2 TSNO
54790KHWV HWV20110120055012201/20/11 05:50:31  5-MIN KHWV 201050Z AUTO 31005KT 10SM CLR M01/M05 A3000 10 75 -1900 330/05 RMK AO2 SLP160 T10111050 TSNO
54790KHWV HWV20110120055512201/20/11 05:55:31  5-MIN KHWV 201055Z AUTO 32003KT 10SM CLR M01/M05 A3000 10 75 -1900 330/03 RMK AO2 SLP161 T10111050 TSNO
54790KHWV HWV20110120060010501/20/11 06:00:31  5-MIN KHWV 201100Z AUTO 32003KT 10SM CLR M01/M05 A3000 10 75 -1900 330/03 RMK AO2 TSNO
54790KHWV HWV20110120060510501/20/11 06:05:31  5-MIN KHWV 201105Z AUTO 30003KT 10SM CLR M01/M05 A3000 10 75 -1900 310/03 RMK AO2 TSNO
54790KHWV HWV20110120061010501/20/11 06:10:31  5-MIN KHWV 201110Z AUTO 31006KT 10SM CLR M01/M05 A3001 10 75 -1900 320/06 RMK AO2 TSNO
54790KHWV HWV20110120061510401/20/11 06:15:31  5-MIN KHWV 201115Z AUTO 31007KT 10SM CLR M01/M05 A3001 0 75 -1900 320/07 RMK AO2 TSNO
54790KHWV HWV20110120062010401/20/11 06:20:31  5-MIN KHWV 201120Z AUTO 30007KT 10SM CLR M02/M05 A3001 0 78 -2000 320/07 RMK AO2 TSNO
54790KHWV HWV20110120062510401/20/11 06:25:31  5-MIN KHWV 201125Z AUTO 32006KT 10SM CLR M01/M05 A3001 0 75 -1900 330/06 RMK AO2 TSNO
54790KHWV HWV20110120063010401/20/11 06:30:31  5-MIN KHWV 201130Z AUTO 33005KT 10SM CLR M02/M06 A3001 0 75 -2000 340/05 RMK AO2 TSNO
54790KHWV HWV20110120063510401/20/11 06:35:31  5-MIN KHWV 201135Z AUTO 32004KT 10SM CLR M02/M06 A3001 0 75 -2000 340/04 RMK AO2 TSNO
54790KHWV HWV20110120064010401/20/11 06:40:31  5-MIN KHWV 201140Z AUTO 32005KT 10SM CLR M02/M05 A3001 0 78 -2000 340/05 RMK AO2 TSNO
54790KHWV HWV20110120064510401/20/11 06:45:31  5-MIN KHWV 201145Z AUTO 33005KT 10SM CLR M02/M05 A3002 0 78 -2000 340/05 RMK AO2 TSNO
54790KHWV HWV20110120065014501/20/11 06:50:31  5-MIN KHWV 201150Z AUTO 33005KT 10SM CLR M02/M05 A3001 0 78 -2000 350/05 RMK AO2 SLP165 70001 T10171050 10011 21017 51022 TSNO
54790KHWV HWV20110120065514501/20/11 06:55:31  5-MIN KHWV 201155Z AUTO 34005KT 10SM CLR M02/M05 A3001 0 81 -2000 350/05 RMK AO2 SLP165 70001 T10221050 10011 21022 51022 TSNO
54790KHWV HWV20110120070010401/20/11 07:00:31  5-MIN KHWV 201200Z AUTO 34004KT 10SM CLR M02/M06 A3002 0 78 -2000 360/04 RMK AO2 TSNO
54790KHWV HWV20110120070510401/20/11 07:05:31  5-MIN KHWV 201205Z AUTO 35004KT 10SM CLR M02/M06 A3002 0 78 -2000 010/04 RMK AO2 TSNO
54790KHWV HWV20110120071010401/20/11 07:10:31  5-MIN KHWV 201210Z AUTO 36005KT 10SM CLR M02/M06 A3001 0 78 -2000 010/05 RMK AO2 TSNO
54790KHWV HWV20110120071510401/20/11 07:15:31  5-MIN KHWV 201215Z AUTO 34006KT 10SM CLR M02/M06 A3002 0 78 -2000 360/06 RMK AO2 TSNO
54790KHWV HWV20110120072010401/20/11 07:20:31  5-MIN KHWV 201220Z AUTO 35006KT 10SM CLR M02/M06 A3002 0 78 -2000 360/06 RMK AO2 TSNO
54790KHWV HWV20110120072510401/20/11 07:25:31  5-MIN KHWV 201225Z AUTO 32005KT 10SM CLR M02/M06 A3002 0 78 -2000 340/05 RMK AO2 TSNO
54790KHWV HWV20110120073010601/20/11 07:30:31  5-MIN KHWV 201230Z AUTO 32007KT 10SM CLR M02/M06 A3002 -10 78 -2000 330/07 RMK AO2 TSNO
54790KHWV HWV20110120073510601/20/11 07:35:31  5-MIN KHWV 201235Z AUTO 33007KT 10SM CLR M02/M06 A3003 -10 78 -2000 350/07 RMK AO2 TSNO
54790KHWV HWV20110120074010601/20/11 07:40:31  5-MIN KHWV 201240Z AUTO 33007KT 10SM CLR M02/M06 A3003 -10 72 -2000 340/07 RMK AO2 TSNO
54790KHWV HWV20110120074510601/20/11 07:45:31  5-MIN KHWV 201245Z AUTO 32006KT 10SM CLR M02/M06 A3003 -10 72 -2000 340/06 RMK AO2 TSNO
54790KHWV HWV20110120075012301/20/11 07:50:31  5-MIN KHWV 201250Z AUTO 32006KT 10SM CLR M02/M06 A3003 -20 72 -2000 340/06 RMK AO2 SLP171 T10171061 TSNO
54790KHWV HWV20110120075512301/20/11 07:55:31  5-MIN KHWV 201255Z AUTO 33007KT 10SM CLR M02/M06 A3003 -20 72 -2000 340/07 RMK AO2 SLP171 T10171061 TSNO
54790KHWV HWV20110120080010601/20/11 08:00:31  5-MIN KHWV 201300Z AUTO 33008KT 10SM CLR M02/M06 A3004 -20 72 -2000 340/08 RMK AO2 TSNO
54790KHWV HWV20110120080510601/20/11 08:05:31  5-MIN KHWV 201305Z AUTO 32008KT 10SM CLR M02/M06 A3004 -20 72 -2000 340/08 RMK AO2 TSNO
54790KHWV HWV20110120081010601/20/11 08:10:31  5-MIN KHWV 201310Z AUTO 33007KT 10SM CLR M02/M06 A3004 -20 72 -2000 340/07 RMK AO2 TSNO
54790KHWV HWV20110120081510601/20/11 08:15:31  5-MIN KHWV 201315Z AUTO 33008KT 10SM CLR M01/M06 A3004 -20 69 -1900 340/08 RMK AO2 TSNO
54790KHWV HWV20110120082010601/20/11 08:20:31  5-MIN KHWV 201320Z AUTO 34008KT 10SM CLR M01/M06 A3004 -20 69 -1900 350/08 RMK AO2 TSNO
54790KHWV HWV20110120082510601/20/11 08:25:31  5-MIN KHWV 201325Z AUTO 34008KT 10SM CLR M01/M07 A3004 -20 66 -1900 350/08 RMK AO2 TSNO
54790KHWV HWV20110120083010601/20/11 08:30:31  5-MIN KHWV 201330Z AUTO 34010KT 10SM CLR M01/M07 A3004 -20 66 -1900 350/10 RMK AO2 TSNO
54790KHWV HWV20110120083510601/20/11 08:35:31  5-MIN KHWV 201335Z AUTO 33010KT 10SM CLR M01/M07 A3004 -20 66 -1900 350/10 RMK AO2 TSNO
54790KHWV HWV20110120084010601/20/11 08:40:31  5-MIN KHWV 201340Z AUTO 34009KT 10SM CLR M01/M07 A3004 -20 66 -1900 360/09 RMK AO2 TSNO
54790KHWV HWV20110120084510601/20/11 08:45:31  5-MIN KHWV 201345Z AUTO 34008KT 10SM CLR M01/M07 A3004 -20 66 -1900 360/08 RMK AO2 TSNO
54790KHWV HWV20110120090510601/20/11 09:05:31  5-MIN KHWV 201405Z AUTO 34007KT 10SM CLR M01/M06 A3005 -30 66 -1900 350/07 RMK AO2 TSNO
54790KHWV HWV20110120091010601/20/11 09:10:31  5-MIN KHWV 201410Z AUTO 31006KT 10SM CLR M01/M06 A3005 -30 66 -1900 330/06 RMK AO2 TSNO
54790KHWV HWV20110120091510601/20/11 09:15:31  5-MIN KHWV 201415Z AUTO 31011KT 10SM CLR M01/M06 A3005 -30 66 -1900 330/11 RMK AO2 TSNO
54790KHWV HWV20110120092010601/20/11 09:20:31  5-MIN KHWV 201420Z AUTO 31007KT 10SM CLR M01/M06 A3005 -30 66 -1900 330/07 RMK AO2 TSNO
54790KHWV HWV20110120092510601/20/11 09:25:31  5-MIN KHWV 201425Z AUTO 32008KT 10SM CLR M01/M06 A3005 -30 66 -1900 340/08 RMK AO2 TSNO
54790KHWV HWV20110120093010501/20/11 09:30:31  5-MIN KHWV 201430Z AUTO 33006KT 10SM CLR 00/M06 A3005 -30 63 -1800 340/06 RMK AO2 TSNO
54790KHWV HWV20110120093510501/20/11 09:35:31  5-MIN KHWV 201435Z AUTO 33008KT 10SM CLR 00/M06 A3005 -30 63 -1800 350/08 RMK AO2 TSNO
54790KHWV HWV20110120094010501/20/11 09:40:31  5-MIN KHWV 201440Z AUTO 33007KT 10SM CLR 00/M06 A3005 -30 63 -1800 350/07 RMK AO2 TSNO
54790KHWV HWV20110120094510501/20/11 09:45:31  5-MIN KHWV 201445Z AUTO 31006KT 10SM CLR 00/M06 A3005 -30 63 -1800 320/06 RMK AO2 TSNO
54790KHWV HWV20110120095013101/20/11 09:50:31  5-MIN KHWV 201450Z AUTO 29008KT 10SM FEW026 00/M06 A3006 -40 63 -1800 300/08 RMK AO2 SLP179 T00001061 51015 TSNO
54790KHWV HWV20110120095513101/20/11 09:55:31  5-MIN KHWV 201455Z AUTO 29007KT 10SM SCT026 00/M06 A3006 -40 63 -1800 310/07 RMK AO2 SLP180 T00001061 51015 TSNO
54790KHWV HWV20110120100010801/20/11 10:00:31  5-MIN KHWV 201500Z AUTO 30009KT 10SM SCT026 00/M06 A3006 -40 63 -1800 320/09 RMK AO2 TSNO
54790KHWV HWV20110120100510801/20/11 10:05:31  5-MIN KHWV 201505Z AUTO 31011KT 10SM SCT028 00/M07 A3006 -40 61 -1800 320/11 RMK AO2 TSNO
54790KHWV HWV20110120101010801/20/11 10:10:31  5-MIN KHWV 201510Z AUTO 31009KT 10SM SCT028 00/M07 A3007 -40 58 -1800 320/09 RMK AO2 TSNO
54790KHWV HWV20110120101510801/20/11 10:15:31  5-MIN KHWV 201515Z AUTO 30006KT 10SM SCT028 00/M07 A3006 -40 61 -1800 320/06 RMK AO2 TSNO
54790KHWV HWV20110120102010801/20/11 10:20:31  5-MIN KHWV 201520Z AUTO 30008KT 10SM BKN030 01/M06 A3006 -40 61 -1700 320/08 RMK AO2 TSNO
54790KHWV HWV20110120102510801/20/11 10:25:31  5-MIN KHWV 201525Z AUTO 32010KT 10SM BKN030 00/M07 A3006 -40 61 -1800 330/10 RMK AO2 TSNO
54790KHWV HWV20110120103010801/20/11 10:30:31  5-MIN KHWV 201530Z AUTO 29010KT 10SM SCT030 00/M08 A3006 -40 56 -1800 310/10 RMK AO2 TSNO
54790KHWV HWV20110120103510801/20/11 10:35:31  5-MIN KHWV 201535Z AUTO 31009KT 10SM SCT030 00/M08 A3006 -40 56 -1800 320/09 RMK AO2 TSNO
54790KHWV HWV20110120104010801/20/11 10:40:31  5-MIN KHWV 201540Z AUTO 30007KT 10SM BKN032 01/M07 A3007 -50 56 -1700 310/07 RMK AO2 TSNO
54790KHWV HWV20110120104510801/20/11 10:45:31  5-MIN KHWV 201545Z AUTO 30007KT 10SM BKN032 01/M07 A3007 -50 56 -1700 310/07 RMK AO2 TSNO
54790KHWV HWV20110120105012501/20/11 10:50:31  5-MIN KHWV 201550Z AUTO 27008KT 10SM BKN032 01/M07 A3007 -40 56 -1700 290/08 RMK AO2 SLP182 T00061072 TSNO
54790KHWV HWV20110120105512501/20/11 10:55:31  5-MIN KHWV 201555Z AUTO 28008KT 10SM SCT032 00/M07 A3007 -50 58 -1800 300/08 RMK AO2 SLP182 T00001072 TSNO
54790KHWV HWV20110120110010801/20/11 11:00:31  5-MIN KHWV 201600Z AUTO 30007KT 10SM SCT032 00/M08 A3006 -40 56 -1800 310/07 RMK AO2 TSNO
54790KHWV HWV20110120110510801/20/11 11:05:31  5-MIN KHWV 201605Z AUTO 28008KT 10SM SCT032 00/M08 A3007 -40 56 -1800 290/08 RMK AO2 TSNO
54790KHWV HWV20110120111010801/20/11 11:10:31  5-MIN KHWV 201610Z AUTO 27009KT 10SM FEW034 01/M08 A3007 -50 54 -1700 290/09 RMK AO2 TSNO
54790KHWV HWV20110120111510801/20/11 11:15:31  5-MIN KHWV 201615Z AUTO 28009KT 10SM FEW034 01/M08 A3006 -40 54 -1700 290/09 RMK AO2 TSNO
54790KHWV HWV20110120112010801/20/11 11:20:31  5-MIN KHWV 201620Z AUTO 28010KT 10SM FEW034 01/M08 A3006 -40 54 -1700 300/10 RMK AO2 TSNO
54790KHWV HWV20110120112510801/20/11 11:25:31  5-MIN KHWV 201625Z AUTO 28008KT 10SM FEW034 01/M08 A3006 -40 51 -1700 290/08 RMK AO2 TSNO
54790KHWV HWV20110120113010501/20/11 11:30:31  5-MIN KHWV 201630Z AUTO 28009KT 10SM CLR 01/M08 A3006 -40 51 -1700 300/09 RMK AO2 TSNO
54790KHWV HWV20110120113510501/20/11 11:35:31  5-MIN KHWV 201635Z AUTO 31009KT 10SM CLR 01/M08 A3005 -30 51 -1700 320/09 RMK AO2 TSNO
54790KHWV HWV20110120114010501/20/11 11:40:31  5-MIN KHWV 201640Z AUTO 30012KT 10SM CLR 01/M08 A3005 -30 51 -1700 310/12 RMK AO2 TSNO
54790KHWV HWV20110120114510501/20/11 11:45:31  5-MIN KHWV 201645Z AUTO 30009KT 10SM CLR 01/M09 A3005 -30 49 -1700 310/09 RMK AO2 TSNO
54790KHWV HWV20110120115012201/20/11 11:50:31  5-MIN KHWV 201650Z AUTO 31009KT 10SM CLR 01/M09 A3005 -30 49 -1700 330/09 RMK AO2 SLP175 T00061089 TSNO
54790KHWV HWV20110120115512201/20/11 11:55:31  5-MIN KHWV 201655Z AUTO 31010KT 10SM CLR 01/M09 A3004 -20 49 -1700 330/10 RMK AO2 SLP173 T00061089 TSNO
54790KHWV HWV20110120120010501/20/11 12:00:31  5-MIN KHWV 201700Z AUTO 32011KT 10SM CLR 01/M08 A3004 -20 51 -1700 330/11 RMK AO2 TSNO
54790KHWV HWV20110120120510501/20/11 12:05:31  5-MIN KHWV 201705Z AUTO 30009KT 10SM CLR 01/M08 A3004 -20 51 -1700 320/09 RMK AO2 TSNO
54790KHWV HWV20110120121010501/20/11 12:10:31  5-MIN KHWV 201710Z AUTO 30011KT 10SM CLR 01/M08 A3004 -20 51 -1700 310/11 RMK AO2 TSNO
54790KHWV HWV20110120121510501/20/11 12:15:31  5-MIN KHWV 201715Z AUTO 32009KT 10SM CLR 00/M08 A3004 -20 53 -1800 340/09 RMK AO2 TSNO
54790KHWV HWV20110120122010501/20/11 12:20:31  5-MIN KHWV 201720Z AUTO 29011KT 10SM CLR 01/M09 A3004 -20 49 -1700 300/11 RMK AO2 TSNO
54790KHWV HWV20110120122510501/20/11 12:25:31  5-MIN KHWV 201725Z AUTO 32009KT 10SM CLR 00/M09 A3003 -10 51 -1800 330/09 RMK AO2 TSNO
54790KHWV HWV20110120123010501/20/11 12:30:31  5-MIN KHWV 201730Z AUTO 31010KT 10SM CLR 00/M08 A3003 -10 53 -1800 330/10 RMK AO2 TSNO
54790KHWV HWV20110120123510501/20/11 12:35:31  5-MIN KHWV 201735Z AUTO 32010KT 10SM CLR 00/M08 A3003 -10 53 -1800 330/10 RMK AO2 TSNO
54790KHWV HWV20110120124010501/20/11 12:40:31  5-MIN KHWV 201740Z AUTO 31011KT 10SM CLR 00/M09 A3003 -10 51 -1800 320/11 RMK AO2 TSNO
54790KHWV HWV20110120124510501/20/11 12:45:31  5-MIN KHWV 201745Z AUTO 31011KT 10SM CLR 00/M10 A3003 -10 47 -1800 320/11 RMK AO2 TSNO
54790KHWV HWV20110120125014101/20/11 12:50:31  5-MIN KHWV 201750Z AUTO 32011KT 10SM CLR M01/M09 A3002 -10 51 -1800 340/11 RMK AO2 SLP168 T10061094 10006 21022 51015 TSNO
54790KHWV HWV20110120125513801/20/11 12:55:31  5-MIN KHWV 201755Z AUTO 31012KT 10SM CLR 00/M09 A3002 0 51 -1800 330/12 RMK AO2 SLP166 T00001089 10006 21022 51015 TSNO
54790KHWV HWV20110120130010301/20/11 13:00:31  5-MIN KHWV 201800Z AUTO 30011KT 10SM CLR 00/M09 A3002 0 49 -1800 310/11 RMK AO2 TSNO
54790KHWV HWV20110120130510301/20/11 13:05:31  5-MIN KHWV 201805Z AUTO 30011KT 10SM CLR 00/M10 A3002 0 47 -1800 310/11 RMK AO2 TSNO
54790KHWV HWV20110120131010401/20/11 13:10:31  5-MIN KHWV 201810Z AUTO 29009KT 10SM CLR M01/M10 A3001 0 49 -1800 310/09 RMK AO2 TSNO
